birdlife_sci_name,Recording_ID,species,label_drum,labeler,unique_id_label,low_freq_range_sp,high_freq_range_sp,drumming,relative_path,index,file_nam_label,min_t,max_t,label_id,rec_from,channel,full_path,path_cd,duration_song,unique_id,English_name,order_name,family_name,song_description_collins_bird_guide,short_or_continuous_song,Country,Latitude,Longitude,Vocalization_type,species_by_labeler,centroid_f,Ht_temporal_entropy,H_waveform,H_spectrogram_mean,LFC_spectral_cover,MFC_spectral_cover,HFC_spectral_cover,Hf_spectral_entropy,number_of_freq_peaks,ACTfract_mean_proportion_of_points_above_6dB_threshold,Hf_Havrda_spectral_entropy,Hf_Renyi_spectral_entropy,Hf_pairedShannon_spectral_entropy,Hf_gamma_spectral_entropy,Hf_GiniSimpson_spectral_entropy,sm_spectral_mean,sv_spectral_var,ss_spectral_skewness,sk_spectral_kurtosis,peak_freq,peak_freq_amp_by_mean_amp,min_freq,spectral_bandwidth_50,spectral_bandwidth_90,spectral_min_or_10_quantile,spectral_max_or_90_quantile,snr_freq,num_syllables,peak_f_roi,spectral_mean_on_roi_avg_spectrum,spectral_variance_on_roi_avg_spectrum,centroid_f_roi,num_syllables_per_unit_time,syllable_duration_mean,syllable_duration_std,syllable_duration_median,syllable_duration_25percentile,syllable_duration_75percentile,syllable_duration_iqr,npvi_ioi,ugof_isochronous,ioi_duration_mean,ioi_duration_std,ioi_duration_min,ioi_duration_max,ioi_duration_median,ioi_duration_25percentile,ioi_duration_75percentile,ioi_duration_iqr,gap_duration_mean,gap_duration_std,gap_duration_min,gap_duration_max,gap_duration_median,gap_duration_25percentile,gap_duration_75percentile,gap_duration_iqr,total_len_syllables,total_length_gaps,sound_per_silence_ratio,sound_per_vocalization_ratio,scientific_name,scientificName
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_29,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3203,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,51.487778,52.183559,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,29,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2368.65234375,0.668693075818628,0.999253645661654,0.393021941804003,0.352331606217617,0.291216382926228,0.328025973448376,0.525799294311771,23,0.259067357512953,0.332341580137143,2.9087119935643,4.25506180837354,1125.68464904989,0.950935674758,3.60830881941935E-06,6.21957866130506E-09,48.2037230801653,3133.73717615692,2539.8515625,1.04212571246788,22050,516.796875,1421.19140625,1808.7890625,2713.18359375,21.3311703701128,5,2532.8515625,8.04265170514054E-06,1.8822065086593E-09,2368.65234375,5,0.051666,0.0099768096102913,0.04935,0.04499,0.05805,0.01306,25.953207407217,0.4351024,0.144035,0.040842424328142,0.07402,0.17415,0.163985,0.13714,0.17088,0.0337400000000001,0.09179,0.0339924778443702,0.0333800000000001,0.1161,0.10884,0.0867125,0.1139175,0.027205,0.25833,0.36716,0.25833,0.25833,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_30,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3204,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,53.353736,54.270902,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,30,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2239.453125,0.657752210311674,0.999384733318979,0.359347949654291,0.415852864583333,0.300167410714286,0.333288626609442,0.498398866298263,28,0.267189025878906,0.331997828899926,2.75991695854536,4.08026643980167,819.207776247723,0.94357654727956,7.37065733520982E-06,3.17967641732381E-08,50.5987522476406,3457.78458990452,2216.3203125,2.16462995130289,22050,473.73046875,947.4609375,1765.72265625,2627.05078125,26.5702813630542,6,2209.3203125,2.02644448855328E-05,1.28681536026212E-08,2239.453125,6,0.0495833333333333,0.00725150375209633,0.048615,0.04462,0.0558724999999999,0.0112525,24.2591236499654,0.4215126,0.161088,0.0467351171604395,0.07402,0.21333,0.16834,0.16544,0.18431,0.01887,0.111456,0.043414638360811,0.0333800000000001,0.16544,0.12481,0.10739,0.12626,0.0188699999999999,0.2975,0.55728,0.2975,0.2975,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_31,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3205,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,56.453123,56.990772,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,31,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2325.5859375,0.666921647826802,0.999276867058154,0.369224861293358,0.365427927927928,0.291827541827542,0.293527433012412,0.509823255464447,23,0.224107896959459,0.332404358498497,2.94140830964636,4.15569805322222,805.724642513678,0.95146974821986,9.30473936314314E-06,4.05546342356695E-08,49.901135995007,3497.33893733625,2722.1171875,1.77145518391256,22050,559.86328125,1033.59375,1808.7890625,2756.25,20.5047897525643,4,2722.1171875,2.35551269305819E-05,1.41375409757802E-08,2368.65234375,4,0.050065,0.00951641914447517,0.0493400000000001,0.0468,0.052605,0.00580500000000001,35.0242199653386,0.5893006,0.127226666666667,0.0377045464396832,0.07401,0.15674,0.15093,0.11247,0.153835,0.041365,0.07692,0.030742969928099,0.03483,0.1074,0.08853,0.06168,0.097965,0.036285,0.20026,0.23076,0.20026,0.20026,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_32,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3206,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,58.941067,59.35221,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,0,32,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2885.44921875,0.908077068893898,0.997346965234848,0.383500704232424,0.283482142857143,0.242006802721088,0.280234518700184,0.489829073286979,28,0.151960100446429,0.331137331449671,2.5112523044487,4.0202503798916,1003.34734332279,0.931402854532282,1.66010092039563E-05,4.69985925387656E-08,27.1896268077026,1005.78795735402,2749.18359375,2.47464308993501,22050,344.53125,818.26171875,2670.1171875,3229.98046875,4.91716835619229,4,2736.18359375,2.36645185219174E-05,1.94083373961944E-08,2971.58203125,4,0.0566,0.0194015566385793,0.04789,0.047165,0.057325,0.01016,13.4650424835318,0.5467609,0.0798166666666667,0.0131960406519868,0.0624000000000001,0.09433,0.08272,0.07256,0.088525,0.015965,0.0328933333333334,0.0142850792398533,0.01451,0.04934,0.03483,0.02467,0.042085,0.017415,0.2264,0.09868,0.2264,0.2264,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_33,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3207,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,61.703105,62.130062,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,0,33,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2885.44921875,0.900560897432242,0.997346778555746,0.398215427767726,0.27514367816092,0.278653530377668,0.299023235163534,0.477548585733487,27,0.204387796336207,0.330644395426623,2.40999835244267,3.94002423696434,959.580608457183,0.92471642020395,1.50466059803838E-05,3.47512876287384E-08,23.6261195830617,769.79502807195,2818.25,2.53939584128237,22050,258.3984375,689.0625,2627.05078125,3100.78125,5.11670421752448,3,2813.25,2.38209057071811E-05,2.28169992844877E-08,2928.515625,3,0.0764333333333333,0.0386488412935412,0.06676,0.05515,0.09288,0.03773,28.2627420140059,0.7341474,0.133515,0.037735,0.09578,0.17125,0.133515,0.1146475,0.1523825,0.037735,0.040635,0.011615,0.02902,0.05225,0.040635,0.0348275,0.0464425,0.011615,0.2293,0.08127,0.2293,0.2293,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_34,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3208,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,62.667711,64.027646,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,34,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2928.515625,0.699453439859903,0.999386134692076,0.381109927517959,0.321910356832028,0.311823946288698,0.367440244736046,0.518122375894349,20,0.285737597911227,0.332013783363301,2.76592612182003,4.20402744370604,1163.67334655739,0.944999510311453,9.98673105335081E-06,3.51536377140558E-08,40.3312782171871,2321.22957878614,2798.25,1.98300952016735,22050,301.46484375,1076.66015625,2627.05078125,3229.98046875,24.0349927446948,12,2869.3828125,1.73864722806363E-05,8.2242693466431E-09,2928.515625,12,0.0451116666666667,0.0164812311065611,0.0442650000000001,0.0406375,0.0551499999999999,0.0145124999999999,28.9718290863265,0.48438722,0.113592727272727,0.0592937970220263,0.0304800000000001,0.23946,0.09288,0.08127,0.134965,0.0536950000000001,0.0683381818181818,0.0531696327920334,0.0261200000000001,0.19737,0.0449899999999999,0.0341,0.075465,0.041365,0.54134,0.75172,0.54134,0.54134,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_35,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3209,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,65.28216,65.87779,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,35,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2196.38671875,0.780610700040793,0.99542687749943,0.290443952756169,0.435721544715447,0.313675958188153,0.409609546739244,0.2068783516703,22,0.314965224847561,0.278918739404599,0.906255300840748,2.06786183267479,147.045032955501,0.626061760885968,1.26150255569202E-05,9.19293680741797E-08,32.1169475175406,1155.06262105032,2183.3203125,17.7211714832388,22050,43.06640625,129.19921875,2153.3203125,2196.38671875,18.0828707386256,4,2184.3203125,2.529069056613E-05,1.24320037965964E-07,2196.38671875,4,0.05152,0.0452893858058007,0.032655,0.0293875,0.0547875,0.0254,53.8482234930332,0.375647,0.186243333333333,0.118583869148473,0.05079,0.3396,0.16834,0.109565,0.25397,0.144405,0.128676666666667,0.0783949902027476,0.02903,0.22059,0.13641,0.08272,0.1785,0.09578,0.20608,0.38603,0.20608,0.20608,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_36,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3210,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,66.984714,67.617242,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,36,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2196.38671875,0.762484231596984,0.997399060601245,0.269798581107234,0.387619047619048,0.285986394557823,0.37388105456775,0.201805865219909,28,0.288404017857143,0.258567827917386,0.747393184620124,1.99489994102991,157.717513482454,0.580582323376024,1.74511865466089E-05,2.18710577517176E-07,42.6573840989217,2217.60518377911,2191.3203125,23.4831963643592,22050,43.06640625,129.19921875,2153.3203125,2239.453125,11.8444678877601,4,2190.3203125,3.51752594956563E-05,2.63446872755874E-07,2196.38671875,4,0.0634925,0.033125107672781,0.05297,0.0482500000000001,0.0682125,0.0199624999999999,8.65771939711858,0.66291296,0.18479,0.0261023536614358,0.15383,0.21768,0.18286,0.168345,0.20027,0.0319250000000001,0.118033333333333,0.0385115777685389,0.07111,0.16544,0.11755,0.09433,0.141495,0.047165,0.25397,0.3541,0.25397,0.25397,Lanius meridionalis,Lanius meridionalis
Lanius meridionalis,-1,Iberian_Grey_Shrike,no,MB,Iberian_Grey_Shrike_cd_37,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,3211,Jean C. Roché - Pie-grièche grise - Lanius excubitor.txt,68.6451,69.23546,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,../songs_CD/CD4/Jean C. Roché - Pie-grièche grise - Lanius excubitor.wav,1,37,Iberian Grey Shrike,PASSERIFORMES,LANIIDAE,song and call very similar to great grey shrike but no detailed study attemped,,,,,,Iberian_Grey_Shrike_MB,2196.38671875,0.780304333721242,0.996985420394357,0.250238348043353,0.394427402862986,0.315600350569676,0.394402169620053,0.194589492995477,20,0.312619823619632,0.257971310617448,0.743419759848195,1.9462916622058,150.707360685605,0.5737143999725,2.88617167309083E-05,5.54099120791619E-07,41.4420306235174,2231.59229386491,2202.3203125,30.8802260892,22050,43.06640625,86.1328125,2153.3203125,2239.453125,12.7393577032877,4,2202.3203125,6.29457210216156E-05,8.69281443830511E-07,2196.38671875,4,0.0478925,0.0213599537686765,0.05152,0.034835,0.0645775,0.0297425,19.8345788334355,0.52509964,0.165443333333333,0.0362690063583526,0.12336,0.21188,0.16109,0.142225,0.186485,0.04426,0.108843333333333,0.0384509959414433,0.0566,0.14803,0.1219,0.08925,0.134965,0.045715,0.19157,0.32653,0.19157,0.19157,Lanius meridionalis,Lanius meridionalis
Hippolais icterina,-1,Icterine_Warbler,no,MB,Icterine_Warbler_cd_1,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,3212,Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.txt,10.646435,19.867364,Jean C. Roché - Hypolaïs ictérine - Hippolais icterina_L,cd,R,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,9,1,Icterine Warbler,PASSERIFORMES,ACROCEPHALIDAE,"call a cheerful trisyllabic ‘teh-teh-luuit’. Also a clicking ‘teck’, in anxiety ‘te te te …’ in short series. Song loud, fast, drawn out, varied, spiced with imitations of other species. Best recognized by recurrent nasal, shrill notes, e.g. ‘gie-gie…’. Also recognized by the typical call being interwoven into the verse. Repetitions (often 2-4) are more common than in Marsh Warbler, and tempo slower.",long,,,,,Icterine_Warbler_MB,5426.3671875,0.786846373089137,0.999281341425215,0.565763783296488,0.399092002024804,0.361723975846983,0.381500092875928,0.677429051573011,35,0.336386852220957,0.333082452361323,3.59595982886948,5.21510678262344,5933.73739136094,0.978425615109455,7.66629047748451E-06,4.36162269656924E-08,58.5737086157006,4356.49189910508,6958.69140625,1.02193895728176,22050,2670.1171875,3875.9765625,3445.3125,6976.7578125,29.5677218865799,54,6922.625,2.00779147821258E-05,3.91538021533176E-09,5469.43359375,6,0.0532405555555555,0.0104299435438091,0.0508,0.0507899999999994,0.0522474999999993,0.00145749999999992,14.6927544954632,0.520562,0.172342452830189,0.066909956274837,0.0624099999999999,0.44263,0.174149999999999,0.12045,0.21043,0.0899800000000002,0.11908320754717,0.0673734248255979,0.0116100000000001,0.39183,0.11755,0.07111,0.15963,0.0885199999999999,2.87499,6.31141,0.455522616974653,0.319443333333333,Hippolais icterina,Hippolais icterina
Hippolais icterina,-1,Icterine_Warbler,no,MB,Icterine_Warbler_cd_2,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,3213,Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.txt,20.026861,23.575673,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,4,2,Icterine Warbler,PASSERIFORMES,ACROCEPHALIDAE,"call a cheerful trisyllabic ‘teh-teh-luuit’. Also a clicking ‘teck’, in anxiety ‘te te te …’ in short series. Song loud, fast, drawn out, varied, spiced with imitations of other species. Best recognized by recurrent nasal, shrill notes, e.g. ‘gie-gie…’. Also recognized by the typical call being interwoven into the verse. Repetitions (often 2-4) are more common than in Marsh Warbler, and tempo slower.",long,,,,,Icterine_Warbler_MB,5254.1015625,0.850635492377772,0.998326505068068,0.527786715874268,0.385849834983498,0.388665723715229,0.4027110865593,0.761377134058149,37,0.350787051361386,0.333276244472658,4.33614462808175,5.74422329101965,10151.2032599331,0.989068827040762,1.72272257901778E-05,2.70173858223618E-08,22.007237691326,798.701496722776,4119.30859375,0.457030022546125,22050,2583.984375,4478.90625,3402.24609375,7321.2890625,21.3639844524024,24,4124.30859375,3.66725780657767E-05,6.2308254855069E-09,5383.30078125,6,0.0604095833333334,0.0313602846980154,0.0500650000000001,0.0446275000000001,0.0515250000000002,0.00689750000000006,22.2888774942727,0.50390196,0.143988695652174,0.0544070931520441,0.0580499999999999,0.23945,0.13787,0.103035,0.187215,0.0841799999999999,0.0831613043478261,0.041464841818031,0.0130599999999999,0.17124,0.09143,0.047885,0.10086,0.0529750000000002,1.44983,1.91271,0.757997814619049,0.3624575,Hippolais icterina,Hippolais icterina
Hippolais icterina,-1,Icterine_Warbler,no,MB,Icterine_Warbler_cd_3,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,3214,Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.txt,23.914604,48.836034,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,25,3,Icterine Warbler,PASSERIFORMES,ACROCEPHALIDAE,"call a cheerful trisyllabic ‘teh-teh-luuit’. Also a clicking ‘teck’, in anxiety ‘te te te …’ in short series. Song loud, fast, drawn out, varied, spiced with imitations of other species. Best recognized by recurrent nasal, shrill notes, e.g. ‘gie-gie…’. Also recognized by the typical call being interwoven into the verse. Repetitions (often 2-4) are more common than in Marsh Warbler, and tempo slower.",long,,,,,Icterine_Warbler_MB,4306.640625,0.873115232367076,0.999093538419117,0.49714193417712,0.369471715755026,0.367922927936953,0.3618922644451,0.732739003592084,40,0.31077862026648,0.333212622508942,3.96175023254306,5.56352190702559,8421.40318971871,0.985038838493209,1.26029681735436E-05,8.87150903956323E-08,73.9716132500408,7837.8462059304,3214.9140625,0.645326973372295,22050,2024.12109375,4263.57421875,3057.71484375,6373.828125,24.7349445880353,181,3368.11328125,2.62987096698732E-05,4.6322912910393E-09,4392.7734375,7.24,0.0541211602209945,0.0190492180732429,0.0522400000000012,0.04644,0.0566000000000004,0.0101600000000004,21.8661639030335,0.47299394,0.137844333333333,0.0553279928055309,0.0362799999999999,0.35845,0.13207,0.0943299999999994,0.1654425,0.0711125000000008,0.0837368888888889,0.0483139872579922,0.00144999999999973,0.30186,0.0740200000000004,0.0493475000000004,0.1048525,0.0555049999999998,9.79593,15.07264,0.649914679843743,0.3918372,Hippolais icterina,Hippolais icterina
Hippolais icterina,-1,Icterine_Warbler,no,MB,Icterine_Warbler_cd_4,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,3215,Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.txt,49.015468,65.867339,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,../songs_CD/CD3/Jean C. Roché - Hypolaïs ictérine - Hippolais icterina.wav,17,4,Icterine Warbler,PASSERIFORMES,ACROCEPHALIDAE,"call a cheerful trisyllabic ‘teh-teh-luuit’. Also a clicking ‘teck’, in anxiety ‘te te te …’ in short series. Song loud, fast, drawn out, varied, spiced with imitations of other species. Best recognized by recurrent nasal, shrill notes, e.g. ‘gie-gie…’. Also recognized by the typical call being interwoven into the verse. Repetitions (often 2-4) are more common than in Marsh Warbler, and tempo slower.",long,,,,,Icterine_Warbler_MB,4608.10546875,0.858391391270596,0.999381675981986,0.493420294762529,0.37563969571231,0.363128828294803,0.361823945292326,0.748702571618147,37,0.311135243775934,0.333280331093045,4.3732820435213,5.66500404480973,8547.32782038683,0.988762152687756,7.24070105024354E-06,1.752981398669E-08,43.7080077452285,2636.46756311262,2574.91796875,0.30164762522019,22050,2282.51953125,4306.640625,2583.984375,6373.828125,26.9100419361097,112,4708.171875,1.65486482040946E-05,1.36060337672829E-09,4651.171875,6.58823529411765,0.0569614285714286,0.0181921734907949,0.0522400000000007,0.0489775000000001,0.0609500000000001,0.0119724999999999,17.3696034348357,0.51747364,0.150432882882883,0.0583197129126293,0.05805,0.284450000000001,0.14803,0.106664999999999,0.186485,0.0798200000000011,0.0935336036036036,0.0535143611741643,0.01742,0.229289999999999,0.0754599999999996,0.0551450000000004,0.12191,0.0667649999999997,6.37968,10.38223,0.614480704049131,0.375275294117647,Hippolais icterina,Hippolais icterina
Dryobates minor,-1,Lesser_Spotted_Woodpecker,no,MB,Lesser_Spotted_Woodpecker_cd_7,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,3222,Jean C. Roché - Pic épeichette - Dendrocopos minor.txt,16.58124,19.314971,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,../songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,3,7,Lesser Spotted Woodpecker,PICIFORMES,PICIDAE,"Kick-call short and sharp, generally more feeble than Great Spotted's, though still at times confusingly similar. Territory proclaimed with both drumming and song. Song a series (8-15) of piping, straight notes sometimes slowing at end, 'piit piit piit piit piit piit piit, piit'; lacks Wryneck's whining tone. Drumming rather weak but typically open, more rattling than whirring; tempo constant throughout, and length often 1.2-1.8 sec.; often two drumrolls are given in succession with just a microsecond pause in between.",short,,,,,Lesser_Spotted_Woodpecker_MB,2756.25,0.879076022928742,0.995699328197308,0.424985712424919,0.326576576576577,0.300478029049458,0.369468794361498,0.42207655523427,22,0.280913167631918,0.326492036215409,1.9430828197675,3.56751139549047,1124.70904994548,0.876440088103097,1.46774700101314E-05,1.04396832450141E-07,36.2600507766312,1525.66982495378,2667.05078125,4.16721261556104,22050,129.19921875,2325.5859375,2454.78515625,2756.25,16.5382645627746,18,2667.05078125,3.57278083965539E-05,8.75787393834147E-08,2756.25,6,0.0595844444444445,0.00236114185293331,0.059505,0.0580500000000001,0.0609600000000001,0.00291000000000005,1.29091497577566,0.5237385,0.155795882352941,0.00629627346257854,0.14803,0.17125,0.15383,0.15093,0.15963,0.00869999999999993,0.0959505882352941,0.00743338531902109,0.0885199999999999,0.1132,0.0928799999999999,0.0899699999999999,0.10159,0.0116200000000001,1.07252,1.63116,0.6575198018588,0.357506666666667,Dendrocopos minor,
Dryobates minor,-1,Lesser_Spotted_Woodpecker,no,MB,Lesser_Spotted_Woodpecker_cd_8,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,3223,Jean C. Roché - Pic épeichette - Dendrocopos minor.txt,20.350474,22.973123,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,../songs_CD/CD3/Jean C. Roché - Pic épeichette - Dendrocopos minor.wav,3,8,Lesser Spotted Woodpecker,PICIFORMES,PICIDAE,"Kick-call short and sharp, generally more feeble than Great Spotted's, though still at times confusingly similar. Territory proclaimed with both drumming and song. Song a series (8-15) of piping, straight notes sometimes slowing at end, 'piit piit piit piit piit piit piit, piit'; lacks Wryneck's whining tone. Drumming rather weak but typically open, more rattling than whirring; tempo constant throughout, and length often 1.2-1.8 sec.; often two drumrolls are given in succession with just a microsecond pause in between.",short,,,,,Lesser_Spotted_Woodpecker_MB,3014.6484375,0.85755294117743,0.998249007860299,0.440696178720334,0.303187919463087,0.276899968040908,0.327309387331855,0.517546141083753,25,0.238989093959732,0.328783485951339,2.14702465016626,4.18290265972604,1824.99760089231,0.913568199223914,1.14884512585421E-05,8.64432005209493E-08,68.5659767677127,6179.81605420162,2652.05078125,3.36250860988359,22050,172.265625,3143.84765625,2325.5859375,4995.703125,15.4760303843483,19,2652.05078125,2.3424861260304E-05,2.57710538640797E-08,3014.6484375,6.33333333333333,0.0643889473684211,0.0156180792298672,0.06385,0.0566,0.0754650000000001,0.0188650000000001,9.56525531995168,0.46441263,0.137546111111111,0.0345856230790401,0.05515,0.1698,0.15238,0.1440425,0.158905,0.0148624999999999,0.0730466666666667,0.026420328032281,0.00435999999999992,0.09578,0.08345,0.0613124999999999,0.0932499999999998,0.0319374999999999,1.22339,1.31484,0.930447811140519,0.407796666666667,Dendrocopos minor,
